label,vector_norm,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
Shellcode,4.116425,0.85361934,0.50039756,0.06728034,0.31958163,0.04205022,0.88305449,0.59711307,0.22286615,0.00076285,2.842e-05,0.0,0.0,0.00180215,0.00420502,0.00280335,0.00147456,0.00337215,0.00420502,0.00420502,0.00164544,0.0,0.0,0.0,0.00170881,0.00239924,0.00073443,0.0,0.00420502,0.85361934,0.50039756,0.06728034,0.31958163,0.04205022,0.88305449,0.59711307,0.22286615,0.00076285,2.842e-05,0.0,0.0,0.00180215,0.00420502,0.00280335,0.00147456,0.00337215,0.00420502,0.00420502,0.00164544,0.0,0.0,0.0,0.00170881,0.00239924,0.00073443,0.0,0.00420502,0.35874316,0.08709298,0.27398932,0.0752554,0.42671943,0.30964059,0.22219101,0.87130737,0.87587595,0.28748882,0.45614186,0.15851194,0.26703075,0.72876948,0.81441087,0.49469736,0.76778406,0.09917547,0.36453998,0.70346677,0.0761505,0.14907722,1.0,0.14728491,0.20011686,0.65498298,0.18425801,0.31520072,0.14660725,0.11898789,0.40827516,0.56133258,0.31211424,-0.04911505,0.07038297,0.03638778,0.42018789,0.52816641,0.72521323,0.76321787,0.14315593,0.71399206,0.15450972,0.29236779,0.23430668,0.00140466,0.2113916,0.60105449,0.2614325,0.33125517,0.50355399,0.27449062,0.38144192,0.30224019,0.24636774,0.23556629,0.37472782,0.34993261,0.48664236,0.35619232,0.29455465,0.12683715,0.15436377,0.02487407,0.21469982,0.19895035,0.43188131,0.39196336,0.08463123,0.18210122,0.24765076,0.43854901
Normal,3.036504,0.03796767,0.0,0.33791223,0.66823095,0.03796767,0.0,0.17844805,0.10251271,0.00346909,2.567e-05,0.0,0.0,0.00162719,0.00094919,0.0,0.0009745,0.00586979,0.0,0.00379677,0.00330154,0.0,0.0,0.0,0.00066816,0.00168856,0.00344342,0.00379677,0.00379677,0.03796767,0.0,0.33791223,0.66823095,0.03796767,0.0,0.17844805,0.10251271,0.00346909,2.567e-05,0.0,0.0,0.00162719,0.00094919,0.0,0.0009745,0.00586979,0.0,0.00379677,0.00330154,0.0,0.0,0.0,0.00066816,0.00168856,0.00344342,0.00379677,0.00379677,-0.44765419,-0.28126627,-0.04250111,-0.01348604,-0.07940605,-0.06591515,-0.49578452,-0.12810478,-0.14620298,-0.2423719,-0.38570833,-0.19722027,-0.4189716,-0.26659128,0.00217179,-0.62467372,-0.43887264,-0.17203328,-0.53971761,-0.15415768,-0.53727943,-0.11758137,-0.28589982,-0.36928231,-0.36417127,-0.50960869,-0.15622765,-1.0,-0.07438625,-0.28464985,-0.26330128,-0.38989025,-0.12553887,-0.01145603,-0.10965303,-0.12257798,-0.25372854,-0.32258397,-0.12736799,-0.60497797,-0.32536116,-0.21849088,-0.03035824,-0.12343235,-0.19164881,-0.10564293,-0.00783816,-0.66644526,-0.16555047,-0.06574875,-0.45325506,-0.15513335,-0.28671777,-0.03906289,-0.4478873,-0.2694287,-0.72919464,-0.18256313,-0.49357554,-0.32463938,-0.44879171,-0.24828665,-0.42551354,-0.0272989,-0.00286043,-0.36848447,-0.1512637,-0.1673336,-0.22874968,-0.29420644,-0.28397471,-0.35776782
Reconnaissance,4.154106,0.7685281,0.66651112,0.47267878,0.66651112,0.03400567,0.0918153,0.57809639,0.75492585,0.00283186,4.976e-05,0.0,0.0,0.00097159,0.00340057,0.0,0.00013602,0.01354421,0.00340057,0.00204034,0.0008871,0.00056676,0.0,0.0,0.001977,0.00210905,0.0027821,0.0,0.00340057,0.7685281,0.66651112,0.47267878,0.66651112,0.03400567,0.0918153,0.57809639,0.75492585,0.00283186,4.976e-05,0.0,0.0,0.00097159,0.00340057,0.0,0.00013602,0.01354421,0.00340057,0.00204034,0.0008871,0.00056676,0.0,0.0,0.001977,0.00210905,0.0027821,0.0,0.00340057,0.42197934,0.54253846,0.02492861,0.3312687,0.2294219,0.04004131,0.53969872,0.52669919,0.74733365,0.22054483,0.22890233,0.74512911,0.18507195,0.17378049,0.78492796,0.60462576,0.29620457,0.30434555,0.27401781,0.64884514,0.09881023,0.01542517,0.6486367,0.14491947,0.4011426,-0.00966964,0.0095792,0.37595567,0.41235268,0.24378213,0.22525877,0.25103942,0.00753607,0.9290157,0.77510196,0.27551982,-0.01451328,0.61625463,0.08037038,0.68314588,1.0,0.19574186,0.06659381,0.10951184,0.35248518,0.02836386,0.57741725,0.27810812,0.19241197,0.04499139,0.30020794,0.50574577,0.64662927,0.64997417,0.05635617,0.17148806,0.09866618,0.20604937,0.29847074,0.18894984,-0.02918363,0.42132613,0.14437041,0.62668741,0.48376372,0.14012632,0.05171712,0.16017669,0.01622716,0.3830052,0.27595255,0.51724517
Shellcode,4.066727,0.5728181,0.29901826,0.07565523,0.42871293,0.0360263,0.00360263,0.90426004,0.56201023,0.00249482,4.4e-06,0.0,0.0,0.00154398,0.00360263,0.00240175,0.00158996,0.00350095,0.00360263,0.00360263,0.00281945,0.0,0.0,0.0,0.0014128,0.00231688,0.00249042,0.0,0.00360263,0.5728181,0.29901826,0.07565523,0.42871293,0.0360263,0.00360263,0.90426004,0.56201023,0.00249482,4.4e-06,0.0,0.0,0.00154398,0.00360263,0.00240175,0.00158996,0.00350095,0.00360263,0.00360263,0.00281945,0.0,0.0,0.0,0.0014128,0.00231688,0.00249042,0.0,0.00360263,0.36828247,0.12200549,0.28736174,0.07597824,0.4805105,0.32993317,0.2432823,0.91845423,0.90649766,0.25685462,0.45369104,0.13630521,0.27357987,0.76642305,0.84372056,0.50578457,0.77525955,0.10022919,0.36640325,0.71032846,0.11199582,0.16983847,1.0,0.18195643,0.22232915,0.67705613,0.16348499,0.28780687,0.12981075,0.14805113,0.38065371,0.62428284,0.31333479,-0.02473237,0.05127116,0.04588957,0.49400771,0.53430539,0.71973395,0.78770906,0.14856465,0.75873178,0.18641223,0.30731893,0.20331663,0.04109194,0.24908018,0.59409577,0.24815354,0.3385269,0.54146409,0.27544871,0.4006727,0.30487543,0.24181458,0.27291372,0.37018123,0.34019083,0.48796046,0.33663306,0.26270321,0.10512925,0.13281359,0.0141858,0.24486217,0.26378423,0.40377274,0.34921867,0.10679466,0.23166731,0.25175282,0.42707551
Shellcode,4.156604,0.88042301,0.32462525,0.39348513,0.79680741,0.04918564,0.38856658,0.07377847,0.80664456,0.00069213,6e-06,0.0,0.0,0.00210796,0.00491856,0.00327904,0.00181987,0.00436915,0.00491856,0.00491856,0.00106925,0.00081976,0.00491856,0.0,0.00182035,0.00240164,0.00068613,0.0,0.00491856,0.88042301,0.32462525,0.39348513,0.79680741,0.04918564,0.38856658,0.07377847,0.80664456,0.00069213,6e-06,0.0,0.0,0.00210796,0.00491856,0.00327904,0.00181987,0.00436915,0.00491856,0.00491856,0.00106925,0.00081976,0.00491856,0.0,0.00182035,0.00240164,0.00068613,0.0,0.00491856,0.35613152,0.10716303,0.29553452,0.05049595,0.43265608,0.28282061,0.23260488,0.91183972,0.92335522,0.25525349,0.46487337,0.13182323,0.27164677,0.72441,0.85223442,0.47795495,0.79065776,0.08078247,0.36496818,0.70255816,0.08227833,0.12207728,1.0,0.16280726,0.1570473,0.64183563,0.17418388,0.25534716,0.12189478,0.14360657,0.3801626,0.59238762,0.30889842,-0.08250916,0.03956867,0.03466689,0.41870278,0.52634221,0.69776809,0.75565618,0.15117982,0.71546888,0.17604934,0.26625738,0.2128143,-0.00079909,0.20870407,0.54162967,0.26598218,0.31507179,0.49102986,0.27936792,0.38352293,0.27576575,0.23716494,0.24353577,0.37366664,0.29663372,0.47341982,0.31829375,0.25985643,0.12291655,0.12278491,0.00456707,0.24637377,0.22584176,0.44881475,0.35307735,0.07149655,0.23352517,0.22600441,0.44833091
DoS,4.433876,0.73380089,0.13089421,0.71000195,0.42044809,0.03966491,0.928159,0.86469513,0.16262615,0.00104175,0.00048904,0.0,0.0,0.0,0.00198325,0.00264433,0.00230321,0.00186448,0.00396649,0.00396649,0.00224193,0.0,0.0,0.0,0.00195602,0.00259607,0.00055271,0.0,0.00396649,0.73380089,0.13089421,0.71000195,0.42044809,0.03966491,0.928159,0.86469513,0.16262615,0.00104175,0.00048904,0.0,0.0,0.0,0.00198325,0.00264433,0.00230321,0.00186448,0.00396649,0.00396649,0.00224193,0.0,0.0,0.0,0.00195602,0.00259607,0.00055271,0.0,0.00396649,0.23162608,0.27231362,0.78627867,0.9112196,0.06678098,0.56454015,0.1761426,-0.01251248,0.42446041,0.67725104,0.47157675,0.70872307,0.43550178,0.62004191,0.19308791,0.495397,0.36941752,0.04052421,0.30085862,0.12974161,0.69409978,0.17899354,0.15278561,0.64957857,0.05497187,0.37470847,0.02645337,0.39427239,0.49971831,0.71193832,0.12212869,0.80761927,0.57384342,0.12863395,0.12956268,0.44068828,0.2561875,0.41823661,0.10206876,0.63338977,0.72265905,-0.03467189,0.32693619,0.1872979,0.36049941,0.58761364,0.77523899,0.68049145,0.23750752,0.03223146,0.23896384,0.15665849,0.15538599,0.37843391,0.27159721,0.53382474,0.25097483,0.25465789,1.0,0.32274854,0.15833668,0.46750483,0.54867983,0.40088218,0.0615488,0.23032923,0.25996065,0.2540088,-0.04045611,0.27762812,0.66392559,0.32875216
Reconnaissance,3.928373,0.72656554,0.75478166,0.27863434,0.15166174,0.03527017,0.33506662,0.71245748,0.14460771,0.00224435,2.718e-05,0.0,0.0,0.00100772,0.00352702,0.0,0.00014108,0.01092174,0.00352702,0.00211621,0.00260693,0.0,0.0,0.0,0.00153875,0.00215473,0.00221717,0.0,0.00352702,0.72656554,0.75478166,0.27863434,0.15166174,0.03527017,0.33506662,0.71245748,0.14460771,0.00224435,2.718e-05,0.0,0.0,0.00100772,0.00352702,0.0,0.00014108,0.01092174,0.00352702,0.00211621,0.00260693,0.0,0.0,0.0,0.00153875,0.00215473,0.00221717,0.0,0.00352702,0.41854006,0.50486255,0.02519919,0.30972347,0.2106895,0.07305107,0.53033638,0.56095457,0.69453406,0.21855541,0.26008767,0.74429768,0.18263556,0.1549357,0.81297356,0.59619445,0.26550835,0.31832412,0.24824607,0.66733223,0.0775296,0.01695031,0.63702589,0.13917893,0.38373184,0.02480292,-0.01741805,0.36255515,0.4058927,0.27298149,0.2469715,0.21528733,0.02153288,0.88625121,0.76549417,0.29294354,0.02105034,0.60252219,0.09693158,0.68447137,1.0,0.19380152,0.0317007,0.11024583,0.37406889,0.03580673,0.56442094,0.26973438,0.24193808,0.05781301,0.29255912,0.46997774,0.62552178,0.65280944,0.04168884,0.15167367,0.11395793,0.20019801,0.29034579,0.2074455,-0.02173712,0.42653704,0.16529854,0.58645457,0.47155905,0.16332345,0.04010486,0.17241651,0.02778094,0.39502907,0.28685495,0.5201726
Normal,3.038363,0.03138973,0.0,0.65918422,0.26367369,0.03138973,0.0,0.25425678,0.33900905,0.00100724,1.2e-06,0.0,0.0,0.0017937,0.00078474,0.0,0.00055874,0.00626888,0.0,0.00313897,0.00136477,0.0,0.0,0.0,0.00077397,0.00168914,0.00100604,0.00313897,0.00313897,0.03138973,0.0,0.65918422,0.26367369,0.03138973,0.0,0.25425678,0.33900905,0.00100724,1.2e-06,0.0,0.0,0.0017937,0.00078474,0.0,0.00055874,0.00626888,0.0,0.00313897,0.00136477,0.0,0.0,0.0,0.00077397,0.00168914,0.00100604,0.00313897,0.00313897,-0.46182498,-0.28946435,-0.05799881,-0.01004147,-0.08755351,-0.07708791,-0.51388413,-0.12741065,-0.0996951,-0.25609845,-0.36746225,-0.17741978,-0.38038224,-0.24810219,-0.00704684,-0.58571392,-0.46470764,-0.20231558,-0.54360515,-0.11846846,-0.53322464,-0.09015896,-0.26815736,-0.36823612,-0.35456231,-0.54277164,-0.17066741,-1.0,-0.05009739,-0.26544809,-0.25795707,-0.39273199,-0.11379527,0.00379424,-0.11746883,-0.09340734,-0.23089811,-0.3298195,-0.13565077,-0.58015561,-0.34496877,-0.24050644,-0.00744307,-0.13630937,-0.19647288,-0.11725371,-0.01663706,-0.59768599,-0.17042312,-0.07970151,-0.46210209,-0.16681814,-0.27985609,-0.06169812,-0.43408862,-0.25429049,-0.72267532,-0.1717006,-0.49231327,-0.34581414,-0.42770499,-0.27758059,-0.43277228,-0.03458043,-0.00604238,-0.34477603,-0.16624396,-0.15902935,-0.23894504,-0.3311424,-0.2795805,-0.34068608
Shellcode,4.207522,0.00468286,0.24819149,0.15453433,0.83354884,0.04682859,0.88506031,0.90847456,0.23882578,0.0035267,3.165e-05,0.0,0.0,0.00200694,0.00468286,0.00312191,0.00202299,0.00359816,0.00468286,0.00468286,0.00325764,0.0,0.0,0.0,0.00162752,0.00285754,0.00349505,0.0,0.00468286,0.00468286,0.24819149,0.15453433,0.83354884,0.04682859,0.88506031,0.90847456,0.23882578,0.0035267,3.165e-05,0.0,0.0,0.00200694,0.00468286,0.00312191,0.00202299,0.00359816,0.00468286,0.00468286,0.00325764,0.0,0.0,0.0,0.00162752,0.00285754,0.00349505,0.0,0.00468286,0.34196183,0.10826346,0.29848078,0.06917466,0.47163048,0.29390606,0.23414105,0.93573332,0.8847369,0.25542229,0.43802828,0.15130773,0.28830707,0.78818059,0.86065006,0.48271376,0.80543464,0.07810768,0.39380249,0.67640537,0.12369729,0.13254315,1.0,0.18698683,0.16730817,0.65829241,0.20591871,0.31073266,0.13427055,0.16678584,0.40464628,0.59502888,0.34466943,-0.02453033,0.06919347,0.06818364,0.45045939,0.5042004,0.74877614,0.77817637,0.1251854,0.71408147,0.16418925,0.25404665,0.18287772,0.06958208,0.18448518,0.56219077,0.24687648,0.35009649,0.53730744,0.28369692,0.36312932,0.33208197,0.24579804,0.26488316,0.3643724,0.32555649,0.49522063,0.33938134,0.27209288,0.14629263,0.1217076,0.02598368,0.20564727,0.22192846,0.40881193,0.35079688,0.07562819,0.24021918,0.27663869,0.43571341
Reconnaissance,3.96535,0.40986842,0.68871331,0.5610494,0.23517041,0.03359577,0.28556406,0.7525453,0.58456641,0.0024663,3.322e-05,0.0,0.0,0.00095988,0.00335958,0.0,0.00013438,0.01309172,0.00335958,0.00201575,0.00248317,0.0,0.0,0.0,0.00174072,0.00180461,0.00243309,0.0,0.00335958,0.40986842,0.68871331,0.5610494,0.23517041,0.03359577,0.28556406,0.7525453,0.58456641,0.0024663,3.322e-05,0.0,0.0,0.00095988,0.00335958,0.0,0.00013438,0.01309172,0.00335958,0.00201575,0.00248317,0.0,0.0,0.0,0.00174072,0.00180461,0.00243309,0.0,0.00335958,0.41840768,0.52435535,0.03217188,0.31762418,0.21685357,0.04587696,0.56409502,0.50467664,0.71548891,0.21956988,0.23296127,0.73604703,0.1971266,0.17178214,0.77581203,0.58164257,0.25762993,0.32713398,0.23016548,0.65365541,0.10865682,0.02499909,0.61036432,0.13649462,0.4074091,-0.00431559,-0.00162,0.37456286,0.41074851,0.27174419,0.23793846,0.22038548,0.02002735,0.953686,0.76348311,0.27142331,-0.0136763,0.60450542,0.09124593,0.63768357,1.0,0.17501071,0.03265978,0.12736306,0.35644686,0.05424766,0.5720697,0.2409005,0.21828382,0.05831009,0.28545922,0.48878145,0.62279892,0.66261572,0.04212435,0.16203688,0.08803726,0.22959325,0.31746563,0.20938829,-0.00897518,0.40109473,0.12131535,0.59927654,0.49722666,0.17664437,0.04590045,0.1574976,-0.00117165,0.38607305,0.28729752,0.50375968
R2L,3.455919,0.07974903,0.39874518,0.79749036,0.29381225,0.04197318,0.20566855,0.30220687,0.34418005,0.00354064,1.47e-06,0.00419732,0.0,0.0035977,0.0,0.00279821,0.00035257,0.00942162,0.00419732,0.00419732,0.0023724,0.0,0.0,0.0,0.00120776,0.00170878,0.00353917,0.0,0.00419732,0.07974903,0.39874518,0.79749036,0.29381225,0.04197318,0.20566855,0.30220687,0.34418005,0.00354064,1.47e-06,0.00419732,0.0,0.0035977,0.0,0.00279821,0.00035257,0.00942162,0.00419732,0.00419732,0.0023724,0.0,0.0,0.0,0.00120776,0.00170878,0.00353917,0.0,0.00419732,0.02992466,0.61400807,0.53090101,0.0117028,0.52053928,0.46413094,0.43488994,0.58918339,0.42925423,0.1888715,0.37405926,0.30357668,0.38620514,0.57298237,0.22436929,0.25987589,0.03775018,0.33555588,0.09226309,0.09952994,0.00540465,0.10450363,1.0,0.06215176,0.39654818,0.71625549,0.06749254,0.72293121,0.00879165,0.69502395,0.52926105,0.10263575,0.55150962,0.07919885,0.20413911,0.26293781,0.32923707,0.32612884,0.21892166,0.46311408,0.40488914,0.0799915,0.24663343,0.21332338,0.06603799,0.4477427,0.0974687,0.10436071,0.15028767,0.11903249,0.14774083,0.44676614,0.32336584,0.66229028,0.17418888,0.41090024,0.16016196,0.10487923,0.24626422,0.25161749,-0.08182586,0.56011504,0.61507779,0.29727915,0.1327929,0.12673065,0.10751864,0.59605628,0.06917321,0.22366676,0.05631052,0.06637935
Normal,3.186529,0.05769075,0.0,0.62882912,0.12691964,0.05769075,0.0,0.49614042,0.66921264,0.00213553,7.04e-06,0.0,0.0,0.0,0.00144227,0.0,0.00127689,0.00550921,0.0,0.00576907,0.00150498,0.00096151,0.0,0.0,0.00099828,0.00212843,0.00212849,0.00576907,0.00576907,0.05769075,0.0,0.62882912,0.12691964,0.05769075,0.0,0.49614042,0.66921264,0.00213553,7.04e-06,0.0,0.0,0.0,0.00144227,0.0,0.00127689,0.00550921,0.0,0.00576907,0.00150498,0.00096151,0.0,0.0,0.00099828,0.00212843,0.00212849,0.00576907,0.00576907,-0.4664717,-0.29210725,-0.06691665,-0.0380372,-0.07810997,-0.07476555,-0.49560517,-0.12582825,-0.14075042,-0.2746816,-0.4102208,-0.18279567,-0.40704024,-0.24828255,-0.0016966,-0.64609993,-0.46580717,-0.19848582,-0.54140115,-0.13075458,-0.53812391,-0.10598791,-0.25953889,-0.35904235,-0.36297393,-0.52906191,-0.159477,-1.0,-0.08415471,-0.30132553,-0.27139789,-0.39085776,-0.14932016,-0.00089076,-0.10394025,-0.09523691,-0.23058756,-0.33299926,-0.13420612,-0.53599477,-0.32557848,-0.25143027,-0.01984447,-0.1344483,-0.18384628,-0.09739054,-0.01981052,-0.63168448,-0.16128504,-0.06842323,-0.44607365,-0.14607643,-0.29493517,-0.05539803,-0.41723812,-0.2323456,-0.7134406,-0.16240343,-0.50463939,-0.31842819,-0.43050206,-0.2808421,-0.41820848,-0.03102769,-0.02250111,-0.35895112,-0.15895657,-0.16912493,-0.22460441,-0.30751464,-0.29035598,-0.35410681
Probe,3.284702,0.16091239,0.75902075,0.25806707,0.29450008,0.03036083,0.3248609,0.29753613,0.06375775,0.00253797,2.41e-06,0.0,0.0,0.0,0.00303608,0.0,0.00012347,0.00936757,0.00303608,0.00185201,0.00224406,0.0,0.0,0.0,0.00107305,0.00164668,0.00253556,0.0,0.00303608,0.16091239,0.75902075,0.25806707,0.29450008,0.03036083,0.3248609,0.29753613,0.06375775,0.00253797,2.41e-06,0.0,0.0,0.0,0.00303608,0.0,0.00012347,0.00936757,0.00303608,0.00185201,0.00224406,0.0,0.0,0.0,0.00107305,0.00164668,0.00253556,0.0,0.00303608,0.35537785,0.01092366,0.49268141,0.39332473,0.59775662,0.09378458,-0.02347906,0.23517354,0.11335057,0.21662401,0.10745975,0.82510054,0.10895365,0.04046316,0.45854956,0.435141,0.46836671,0.03288459,0.2635895,0.36091134,0.08670347,0.18614569,0.23883301,0.44872081,0.05783935,0.08566322,0.38943997,0.21530207,0.48491654,0.67179769,0.10754754,0.01166006,-0.02091416,0.20676942,0.27573049,0.68642348,0.27908239,0.15656412,0.17299381,0.77760708,0.28432724,0.59500349,0.23328246,0.30492061,0.03197464,0.11611629,0.11018413,0.05159007,0.46051514,0.16683224,0.63347042,0.27761093,0.18780141,0.28146508,0.15392376,0.0503579,0.3442643,0.1741316,0.41189483,1.0,0.0709468,0.702842,0.09032369,0.15669106,0.56914562,0.12347475,0.14810441,0.20205316,0.14082064,0.05296337,0.23294231,0.12060882
Normal,3.026072,0.02743866,0.0,0.2387163,0.65852773,0.02743866,0.0,0.40334824,0.23048469,0.00266097,2.22e-06,0.0,0.0,0.0,0.00068597,0.0,0.00033109,0.0023601,0.0,0.00274387,0.00071579,0.00045731,0.0,0.0,0.00077743,0.0017328,0.00265875,0.00274387,0.00274387,0.02743866,0.0,0.2387163,0.65852773,0.02743866,0.0,0.40334824,0.23048469,0.00266097,2.22e-06,0.0,0.0,0.0,0.00068597,0.0,0.00033109,0.0023601,0.0,0.00274387,0.00071579,0.00045731,0.0,0.0,0.00077743,0.0017328,0.00265875,0.00274387,0.00274387,-0.41949043,-0.27464259,-0.06314445,-0.02486487,-0.08917317,-0.07552426,-0.47473547,-0.15952539,-0.10985886,-0.2593495,-0.36985528,-0.20183098,-0.40076354,-0.26536024,0.00609382,-0.60003835,-0.45946598,-0.18591876,-0.53542578,-0.14564958,-0.57156742,-0.11362633,-0.28578618,-0.37107491,-0.36883697,-0.50451291,-0.17290999,-1.0,-0.07174884,-0.30043569,-0.26341593,-0.36059695,-0.13551608,0.0041092,-0.09379552,-0.0840979,-0.2447446,-0.32043189,-0.12523223,-0.54326046,-0.32488304,-0.21726306,-0.01709917,-0.10610323,-0.19457698,-0.11824225,-0.01696355,-0.63499212,-0.15366527,-0.07648028,-0.43918809,-0.13945557,-0.312424,-0.02153661,-0.4241899,-0.23477803,-0.71178949,-0.20054963,-0.4932285,-0.33284184,-0.42336681,-0.28467187,-0.43473285,-0.02748198,-0.00359056,-0.3407585,-0.15795788,-0.17996153,-0.24640726,-0.2890034,-0.25964999,-0.32635871
Backdoor,4.811842,0.98688567,0.7969411,0.9786272,0.66893506,0.04129229,0.38401827,0.96623951,0.52441204,0.00223206,0.00042007,0.0,0.0,0.0,0.0,0.00412923,0.00111489,0.00349159,0.00412923,0.00412923,0.00233391,0.0,0.0,0.0,0.00262125,0.00246709,0.00181198,0.0,0.00412923,0.98688567,0.7969411,0.9786272,0.66893506,0.04129229,0.38401827,0.96623951,0.52441204,0.00223206,0.00042007,0.0,0.0,0.0,0.0,0.00412923,0.00111489,0.00349159,0.00412923,0.00412923,0.00233391,0.0,0.0,0.0,0.00262125,0.00246709,0.00181198,0.0,0.00412923,0.01723055,0.04342547,0.13924032,0.04154588,0.56987345,0.62683648,0.06650376,0.13093589,0.24159032,0.48626849,0.26637679,0.5321129,0.26208222,0.14821942,0.37646702,0.20952857,0.01405352,0.69368523,0.19392514,0.03024812,0.05839356,0.09185713,0.97685945,0.29599199,0.19001213,0.52639925,0.47911736,0.91530716,0.36459908,0.08784158,0.21874261,0.2900005,0.55772805,0.28278795,0.24542031,0.33394369,0.19482483,0.43862879,0.40496942,0.37236625,0.30645338,0.03008457,0.6952529,0.73741233,0.13599986,0.49543563,0.42409924,0.35956758,0.13834879,0.16801137,0.25746661,0.70636225,0.70552158,0.67385775,0.93029892,0.8611123,0.81711477,0.63219416,0.01618177,0.20744607,0.48167253,0.47028011,0.18119313,0.51120162,-0.00676056,1.0,0.1665545,0.06486856,0.33513433,0.27338505,0.67011291,0.08147769
U2R,4.11101,0.89132255,0.0,0.70848715,0.06856328,0.03809071,0.71991432,0.28568029,0.4151887,0.00212828,0.00019698,0.00380907,0.0,0.00326492,0.00095227,0.00380907,0.0005739,0.00918592,0.00380907,0.00380907,0.00380907,0.0,0.00380907,0.0,0.00153296,0.00255012,0.0019313,0.0,0.00380907,0.89132255,0.0,0.70848715,0.06856328,0.03809071,0.71991432,0.28568029,0.4151887,0.00212828,0.00019698,0.00380907,0.0,0.00326492,0.00095227,0.00380907,0.0005739,0.00918592,0.00380907,0.00380907,0.00380907,0.0,0.00380907,0.0,0.00153296,0.00255012,0.0019313,0.0,0.00380907,0.44688526,0.05826839,0.65156943,0.26573062,0.10925664,0.65562963,0.7134099,0.26970705,0.24408768,0.08440849,0.19611163,0.12053304,0.52163213,0.73529202,0.12241656,0.95007694,0.26257885,0.16469705,0.28804466,0.4732742,0.80240798,0.32602847,0.93078047,0.26828238,1.0,0.61111885,-0.00687805,0.05110941,0.06415478,0.17451462,0.20193516,0.02666112,0.2588664,0.27986372,0.14302005,0.60749221,0.20160271,0.76292503,0.03449451,0.14707494,0.27899948,0.51077563,0.5302456,0.40009397,0.32389453,0.31055573,0.31437355,-0.00453442,0.36860463,0.22055444,0.20333056,0.76212889,0.28028202,0.46683699,0.2155375,0.25145915,0.13993371,0.49096179,0.78994542,0.06565868,0.22559549,0.05334802,0.08685158,0.21071661,0.63604647,0.62055928,0.51223028,0.13620108,0.14959748,0.19237061,0.16400698,0.09943015
Normal,3.108969,0.0470635,0.0,0.49416676,0.6683017,0.0470635,0.0,0.39533341,0.0188254,0.00230373,5.75e-06,0.0,0.0,0.00201701,0.00117659,0.0,0.00116404,0.0077238,0.0,0.00470635,0.00225086,0.0,0.0,0.0,0.000819,0.00195892,0.00229799,0.00470635,0.00470635,0.0470635,0.0,0.49416676,0.6683017,0.0470635,0.0,0.39533341,0.0188254,0.00230373,5.75e-06,0.0,0.0,0.00201701,0.00117659,0.0,0.00116404,0.0077238,0.0,0.00470635,0.00225086,0.0,0.0,0.0,0.000819,0.00195892,0.00229799,0.00470635,0.00470635,-0.44190434,-0.29079235,-0.06121675,-0.01736496,-0.10242748,-0.08008316,-0.49808764,-0.13072751,-0.12506458,-0.26435772,-0.36761802,-0.18680121,-0.40050945,-0.23284699,-0.01446806,-0.6102528,-0.46474853,-0.20632543,-0.53369349,-0.15468983,-0.55092883,-0.1155288,-0.29148969,-0.39411238,-0.38419652,-0.51428735,-0.18654177,-1.0,-0.04194372,-0.30498219,-0.244711,-0.37151456,-0.13103744,-0.00924325,-0.11147215,-0.09254304,-0.21882305,-0.3135075,-0.13929634,-0.57744235,-0.33717287,-0.234283,-0.01328005,-0.13826309,-0.18325602,-0.09415022,-0.00171922,-0.65333968,-0.16498312,-0.08189722,-0.4422161,-0.1438358,-0.30391169,-0.07509679,-0.42720154,-0.246107,-0.7395891,-0.20534651,-0.51488084,-0.32567334,-0.43625304,-0.28641903,-0.42368945,0.00144022,-0.01308394,-0.32424763,-0.1500046,-0.16506664,-0.24350467,-0.2927779,-0.28069523,-0.33469576
